review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV002342,BKG008556,CUST0093,FLT00358,2025-01-13,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002343,BKG002369,CUST0073,FLT00099,2024-11-17,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Business
REV002344,BKG000286,CUST0245,FLT00012,2024-11-17,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002345,BKG000149,CUST0088,FLT00006,2024-12-15,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002346,BKG004038,CUST0149,FLT00170,2024-11-22,3,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002347,BKG006550,CUST0243,FLT00275,2025-01-05,5,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002348,BKG007122,CUST0091,FLT00298,2025-01-03,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002349,BKG009959,CUST0108,FLT00416,2025-01-24,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002350,BKG004896,CUST0246,FLT00207,2024-12-13,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002351,BKG005281,CUST0004,FLT00223,2024-12-08,3,Great value for money on this West African route.,0.4,positive,Economy
REV002352,BKG001013,CUST0050,FLT00043,2024-11-07,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002353,BKG011024,CUST0056,FLT00462,2024-12-10,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Business
REV002354,BKG010700,CUST0270,FLT00446,2025-01-03,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002355,BKG009716,CUST0050,FLT00406,2025-01-07,4,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002356,BKG002786,CUST0054,FLT00118,2024-11-14,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002357,BKG010749,CUST0149,FLT00448,2024-12-05,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002358,BKG003726,CUST0257,FLT00158,2024-12-08,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002359,BKG004577,CUST0188,FLT00195,2024-11-30,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002360,BKG005783,CUST0062,FLT00243,2024-11-26,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002361,BKG006258,CUST0139,FLT00264,2024-11-24,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002362,BKG009794,CUST0157,FLT00409,2024-12-02,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002363,BKG002409,CUST0026,FLT00101,2025-01-01,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002364,BKG000341,CUST0033,FLT00014,2024-12-15,4,Very disappointed with the service on this strategic route.,-0.975,negative,Premium Economy
REV002365,BKG002818,CUST0223,FLT00119,2024-11-14,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002366,BKG002497,CUST0015,FLT00105,2024-11-08,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002367,BKG005963,CUST0131,FLT00251,2024-12-07,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002368,BKG005300,CUST0046,FLT00223,2024-12-08,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV002369,BKG009918,CUST0155,FLT00414,2025-01-05,1,"Excellent flight, very professional and attentive crew.",0.51,positive,Premium Economy
REV002370,BKG007575,CUST0085,FLT00318,2025-01-12,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002371,BKG001690,CUST0030,FLT00070,2024-12-22,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002372,BKG003268,CUST0296,FLT00137,2024-12-31,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV002373,BKG004407,CUST0172,FLT00186,2024-12-05,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002374,BKG008454,CUST0159,FLT00354,2024-12-09,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002375,BKG001443,CUST0181,FLT00060,2024-12-14,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002376,BKG008598,CUST0125,FLT00359,2025-01-02,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Premium Economy
REV002377,BKG010383,CUST0084,FLT00434,2024-12-29,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002378,BKG004438,CUST0064,FLT00187,2024-11-14,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002379,BKG005436,CUST0284,FLT00229,2024-11-26,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002380,BKG008436,CUST0218,FLT00353,2024-12-17,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002381,BKG004108,CUST0232,FLT00173,2024-12-18,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002382,BKG000561,CUST0237,FLT00024,2024-12-21,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002383,BKG010918,CUST0120,FLT00456,2024-12-29,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002384,BKG008786,CUST0013,FLT00367,2025-01-10,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002385,BKG005549,CUST0235,FLT00233,2024-11-18,5,Great value for money on this West African route.,0.4,positive,Economy
REV002386,BKG001827,CUST0134,FLT00077,2025-01-01,5,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV002387,BKG011422,CUST0208,FLT00478,2024-12-25,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002388,BKG007630,CUST0018,FLT00321,2024-12-14,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002389,BKG008326,CUST0089,FLT00349,2024-12-13,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002390,BKG003139,CUST0116,FLT00132,2024-11-14,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002391,BKG007694,CUST0299,FLT00323,2024-11-26,1,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002392,BKG008265,CUST0254,FLT00346,2024-12-19,5,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002393,BKG007843,CUST0240,FLT00329,2025-01-04,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002394,BKG006722,CUST0016,FLT00282,2024-11-29,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002395,BKG007003,CUST0112,FLT00294,2025-01-04,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002396,BKG004226,CUST0153,FLT00178,2025-01-01,4,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002397,BKG002979,CUST0144,FLT00126,2024-11-23,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002398,BKG007374,CUST0220,FLT00309,2025-01-10,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002399,BKG005908,CUST0065,FLT00249,2024-12-25,2,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV002400,BKG006098,CUST0123,FLT00257,2025-01-12,3,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV002401,BKG005657,CUST0295,FLT00238,2025-01-07,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002402,BKG010178,CUST0040,FLT00425,2025-01-24,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002403,BKG008985,CUST0155,FLT00377,2024-11-26,3,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV002404,BKG004260,CUST0020,FLT00179,2024-12-27,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002405,BKG008287,CUST0155,FLT00347,2024-12-28,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002406,BKG005902,CUST0211,FLT00249,2024-12-15,2,"Impeccable service, very comfortable business class seat.",0.635,positive,Premium Economy
REV002407,BKG009326,CUST0025,FLT00391,2024-12-22,4,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002408,BKG004918,CUST0132,FLT00208,2024-12-09,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002409,BKG008430,CUST0233,FLT00353,2025-01-22,2,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002410,BKG011139,CUST0215,FLT00467,2024-12-31,5,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002411,BKG002531,CUST0201,FLT00107,2024-11-13,3,Flight was fine but the wifi was not working.,0.4167,positive,Premium Economy
REV002412,BKG001961,CUST0033,FLT00082,2024-11-09,4,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002413,BKG007046,CUST0148,FLT00295,2024-12-04,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002414,BKG001049,CUST0059,FLT00044,2024-12-04,4,45 minute delay at departure but courteous staff.,0.6,positive,Business
REV002415,BKG005773,CUST0130,FLT00242,2025-01-09,1,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002416,BKG002530,CUST0235,FLT00107,2024-11-13,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002417,BKG002965,CUST0294,FLT00125,2024-11-17,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002418,BKG007138,CUST0012,FLT00299,2024-12-13,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002419,BKG000964,CUST0126,FLT00040,2024-12-14,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002420,BKG000537,CUST0120,FLT00023,2024-12-20,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002421,BKG007341,CUST0018,FLT00308,2024-12-10,1,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV002422,BKG007180,CUST0114,FLT00302,2024-11-27,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Business
REV002423,BKG007968,CUST0068,FLT00334,2024-12-07,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002424,BKG008735,CUST0056,FLT00365,2024-12-03,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Premium Economy
REV002425,BKG000846,CUST0115,FLT00035,2024-11-14,3,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV002426,BKG005778,CUST0163,FLT00243,2024-12-26,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002427,BKG003037,CUST0266,FLT00128,2024-11-30,1,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002428,BKG005948,CUST0033,FLT00250,2024-12-09,4,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002429,BKG002495,CUST0280,FLT00105,2024-12-27,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002430,BKG002720,CUST0210,FLT00115,2024-11-22,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002431,BKG001885,CUST0066,FLT00079,2024-12-24,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002432,BKG004350,CUST0267,FLT00182,2024-12-01,1,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Premium Economy
REV002433,BKG011394,CUST0012,FLT00477,2024-12-06,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002434,BKG005180,CUST0127,FLT00219,2024-11-24,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002435,BKG010903,CUST0113,FLT00456,2025-01-02,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002436,BKG006611,CUST0099,FLT00278,2024-11-27,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002437,BKG006431,CUST0008,FLT00271,2024-11-29,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002438,BKG007155,CUST0265,FLT00300,2024-12-11,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002439,BKG010146,CUST0257,FLT00423,2024-12-31,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002440,BKG006489,CUST0043,FLT00273,2024-12-15,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV002441,BKG004738,CUST0058,FLT00201,2025-01-02,4,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Economy
REV002442,BKG006526,CUST0253,FLT00275,2024-12-02,2,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002443,BKG003851,CUST0286,FLT00163,2024-11-18,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002444,BKG000690,CUST0001,FLT00029,2024-12-15,4,Flight was fine but the wifi was not working.,0.4167,positive,Business
REV002445,BKG010143,CUST0052,FLT00423,2025-01-20,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002446,BKG005176,CUST0236,FLT00219,2024-12-29,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002447,BKG008649,CUST0239,FLT00361,2025-01-01,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002448,BKG005079,CUST0083,FLT00215,2024-12-24,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002449,BKG010323,CUST0243,FLT00430,2024-11-30,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002450,BKG005449,CUST0213,FLT00229,2025-01-05,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002451,BKG001180,CUST0166,FLT00050,2024-12-02,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Premium Economy
REV002452,BKG009075,CUST0144,FLT00380,2025-01-11,4,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002453,BKG006407,CUST0128,FLT00270,2024-11-23,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002454,BKG008592,CUST0207,FLT00359,2024-12-18,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002455,BKG006908,CUST0042,FLT00290,2024-12-22,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002456,BKG008801,CUST0193,FLT00368,2024-12-04,4,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002457,BKG001639,CUST0221,FLT00068,2024-12-26,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002458,BKG005672,CUST0173,FLT00238,2024-11-30,5,Great value for money on this West African route.,0.4,positive,Economy
REV002459,BKG006929,CUST0270,FLT00291,2025-01-10,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002460,BKG010341,CUST0037,FLT00431,2025-01-19,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002461,BKG001383,CUST0257,FLT00058,2025-01-01,1,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV002462,BKG001404,CUST0234,FLT00059,2024-12-02,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Premium Economy
REV002463,BKG009012,CUST0035,FLT00378,2025-01-06,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002464,BKG003293,CUST0010,FLT00138,2024-12-08,3,Flight was fine but the wifi was not working.,0.4167,positive,Business
REV002465,BKG009012,CUST0035,FLT00378,2025-01-06,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002466,BKG000420,CUST0283,FLT00017,2024-12-10,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002467,BKG004518,CUST0022,FLT00192,2024-12-29,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002468,BKG003303,CUST0104,FLT00139,2024-12-16,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002469,BKG007858,CUST0227,FLT00330,2025-01-16,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002470,BKG009701,CUST0296,FLT00406,2025-01-11,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Premium Economy
REV002471,BKG007871,CUST0006,FLT00330,2024-12-31,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002472,BKG005694,CUST0291,FLT00239,2025-01-11,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV002473,BKG000768,CUST0144,FLT00032,2024-11-08,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002474,BKG002045,CUST0206,FLT00086,2025-01-04,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002475,BKG010332,CUST0274,FLT00431,2024-12-09,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002476,BKG011222,CUST0139,FLT00470,2024-12-28,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002477,BKG001550,CUST0132,FLT00064,2024-12-30,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002478,BKG009957,CUST0161,FLT00416,2025-01-24,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002479,BKG006141,CUST0164,FLT00259,2024-12-16,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002480,BKG010838,CUST0255,FLT00452,2024-12-13,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002481,BKG003717,CUST0124,FLT00157,2024-12-13,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002482,BKG004482,CUST0190,FLT00190,2025-01-03,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002483,BKG007899,CUST0111,FLT00331,2024-12-29,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002484,BKG006549,CUST0283,FLT00275,2024-12-10,3,Great value for money on this West African route.,0.4,positive,Economy
REV002485,BKG002294,CUST0158,FLT00096,2024-12-06,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002486,BKG004838,CUST0276,FLT00205,2024-12-01,5,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002487,BKG007759,CUST0211,FLT00326,2025-01-16,4,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002488,BKG010901,CUST0164,FLT00456,2024-12-14,2,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV002489,BKG006794,CUST0167,FLT00285,2024-12-22,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Premium Economy
REV002490,BKG007639,CUST0176,FLT00321,2024-12-09,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002491,BKG007994,CUST0069,FLT00335,2024-11-27,1,Very disappointed with the service on this strategic route.,-0.975,negative,Business
REV002492,BKG006008,CUST0204,FLT00253,2024-11-28,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002493,BKG005543,CUST0087,FLT00233,2025-01-03,3,Great value for money on this West African route.,0.4,positive,Economy
REV002494,BKG009093,CUST0278,FLT00381,2024-12-01,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002495,BKG011277,CUST0264,FLT00473,2025-01-17,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002496,BKG006357,CUST0187,FLT00268,2024-12-06,1,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002497,BKG010202,CUST0206,FLT00426,2024-12-11,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002498,BKG008434,CUST0273,FLT00353,2024-12-28,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002499,BKG007381,CUST0214,FLT00311,2025-01-06,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV002500,BKG002386,CUST0043,FLT00100,2025-01-05,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002501,BKG004269,CUST0031,FLT00179,2024-12-07,3,Great value for money on this West African route.,0.4,positive,Economy
REV002502,BKG000672,CUST0001,FLT00028,2024-12-20,4,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Business
REV002503,BKG000164,CUST0007,FLT00007,2024-11-04,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002504,BKG008657,CUST0171,FLT00362,2024-12-04,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002505,BKG011235,CUST0067,FLT00471,2025-01-20,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002506,BKG004593,CUST0277,FLT00195,2024-12-11,4,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002507,BKG004796,CUST0232,FLT00203,2024-12-31,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV002508,BKG010635,CUST0261,FLT00444,2024-12-31,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002509,BKG004799,CUST0060,FLT00203,2024-12-17,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002510,BKG006037,CUST0058,FLT00255,2024-12-13,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Business
REV002511,BKG002356,CUST0056,FLT00099,2024-11-30,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002512,BKG005888,CUST0207,FLT00247,2025-01-08,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002513,BKG007962,CUST0171,FLT00334,2024-12-22,3,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Business
REV002514,BKG010750,CUST0108,FLT00448,2024-12-30,3,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002515,BKG005828,CUST0093,FLT00245,2024-12-23,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002516,BKG008738,CUST0044,FLT00365,2024-12-19,5,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002517,BKG004720,CUST0012,FLT00200,2025-01-02,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002518,BKG000594,CUST0011,FLT00025,2024-11-22,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002519,BKG004840,CUST0098,FLT00205,2024-11-28,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002520,BKG007395,CUST0288,FLT00311,2024-11-24,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002521,BKG009652,CUST0149,FLT00404,2024-11-27,3,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Premium Economy
REV002522,BKG003494,CUST0241,FLT00147,2024-12-05,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002523,BKG010794,CUST0066,FLT00450,2024-12-03,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002524,BKG006165,CUST0206,FLT00260,2024-12-15,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002525,BKG010637,CUST0142,FLT00444,2025-01-01,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002526,BKG002673,CUST0245,FLT00112,2025-01-02,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002527,BKG004201,CUST0058,FLT00177,2024-11-20,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002528,BKG000017,CUST0218,FLT00001,2024-11-06,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002529,BKG003192,CUST0132,FLT00134,2024-11-12,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002530,BKG000393,CUST0218,FLT00016,2024-12-06,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002531,BKG008617,CUST0255,FLT00360,2025-01-22,4,45 minute delay at departure but courteous staff.,0.6,positive,Premium Economy
REV002532,BKG006273,CUST0060,FLT00264,2024-11-27,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002533,BKG000572,CUST0137,FLT00024,2024-12-24,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002534,BKG003632,CUST0204,FLT00153,2024-12-26,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV002535,BKG006173,CUST0176,FLT00260,2024-12-06,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002536,BKG009313,CUST0246,FLT00390,2024-11-29,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002537,BKG007178,CUST0232,FLT00302,2025-01-01,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Premium Economy
REV002538,BKG008434,CUST0273,FLT00353,2024-12-28,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002539,BKG003898,CUST0151,FLT00164,2024-11-19,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002540,BKG008124,CUST0089,FLT00340,2024-12-01,4,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Premium Economy
REV002541,BKG002280,CUST0024,FLT00096,2024-11-14,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002542,BKG008981,CUST0135,FLT00377,2024-12-25,3,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV002543,BKG007452,CUST0103,FLT00314,2024-12-21,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002544,BKG008907,CUST0236,FLT00372,2024-12-08,2,"Excellent flight, very professional and attentive crew.",0.51,positive,Premium Economy
REV002545,BKG011042,CUST0246,FLT00463,2024-12-03,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002546,BKG000776,CUST0034,FLT00033,2024-11-18,2,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV002547,BKG006870,CUST0176,FLT00288,2025-01-15,3,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Economy
REV002548,BKG002248,CUST0032,FLT00094,2024-12-07,5,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002549,BKG007089,CUST0210,FLT00297,2024-11-25,1,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002550,BKG000079,CUST0089,FLT00004,2024-12-21,4,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002551,BKG008081,CUST0250,FLT00339,2024-12-26,1,Average food for an international flight. Needs improvement.,-0.075,neutral,Premium Economy
REV002552,BKG007100,CUST0119,FLT00297,2025-01-09,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002553,BKG003927,CUST0120,FLT00166,2024-12-09,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002554,BKG009048,CUST0274,FLT00379,2024-12-10,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002555,BKG007341,CUST0018,FLT00308,2024-12-10,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Premium Economy
REV002556,BKG007084,CUST0213,FLT00297,2024-12-27,5,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
